Tumor_name,Abbr,Samples,TSS_code,Tumor_id
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1M9-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1ME-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MF-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MH-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MI-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MJ-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MN-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MP-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A1MQ-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2LT-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2LV-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2LX-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2LY-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2LZ-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A2M2-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A3HF-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A3HL-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A7CG-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A7CK-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A7X3-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A8XI-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A8XJ-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-C5-A907-01,C5,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DG-A2KH-01,DG,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DG-A2KK-01,DG,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DG-A2KL-01,DG,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DG-A2KM-01,DG,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A0VK-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A0VL-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A0VM-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A0VN-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A1O9-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A1OA-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A1OB-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A1OC-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A1OD-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A3LQ-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A5RQ-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A7WH-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-DS-A7WI-01,DS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A1QS-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A1QT-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3HQ-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3HR-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3HS-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3HT-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3HU-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3QD-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3QE-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A3Y4-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A410-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A411-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A439-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A43B-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A44S-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A4BA-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A50E-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A556-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A5FO-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A5O9-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A5ZD-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A5ZE-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A5ZF-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A6QX-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A78R-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EA-A97N-01,EA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2H0-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2H1-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2IP-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2IR-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2PK-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2PL-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2PM-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2R7-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2R8-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2R9-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RA-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RC-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RE-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RJ-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RK-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RL-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RM-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A2RO-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A3GK-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A3GM-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EK-A3GN-01,EK,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EX-A1H5-01,EX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EX-A69L-01,EX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EX-A69M-01,EX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-EX-A8YF-01,EX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A23K-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A23L-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A2QG-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A3TQ-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A3TX-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A40J-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-FU-A57G-01,FU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-GH-A9DA-01,GH,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-HG-A2PA-01,HG,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-HM-A3JJ-01,HM,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-HM-A4S6-01,HM,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3L7-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LA-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LB-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LC-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LF-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LH-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LI-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LK-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-IR-A3LL-01,IR,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-JW-A5VL-01,JW,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-JX-A3PZ-01,JX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-JX-A3Q0-01,JX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-JX-A5QV-01,JX,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A4AV-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A4AW-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A4AX-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A5U2-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A5U3-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-LP-A7HU-01,LP,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA3W-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA3Y-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA3Z-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA41-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA42-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MA-AA43-01,MA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MU-A51Y-01,MU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MU-A5YI-01,MU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MU-A8JM-01,MU,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MY-A5BF-01,MY,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-MY-A913-01,MY,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A5R3-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A6DW-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A73O-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A73P-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A73Q-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A73R-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-Q1-A73S-01,Q1,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-R2-A69V-01,R2,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-RA-A741-01,RA,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-UC-A7PF-01,UC,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A8EK-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A8QF-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A94X-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A9U5-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A9UB-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A9UD-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A9UQ-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-VS-A9V0-01,VS,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-WL-A834-01,WL,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-A8QO-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-A8QR-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AAX8-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AAXA-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AAXB-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AAXD-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AAXN-01,ZJ,5
Cervical squamous cell carcinoma and endocervical adenocarcinoma,CESC,TCGA-ZJ-AB0I-01,ZJ,5
Liver hepatocellular carcinoma,LIHC,TCGA-BC-4072-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10Q-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10R-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10S-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10T-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10U-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10W-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10X-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10Y-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A10Z-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A110-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A216-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A217-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A3KF-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A3KG-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A5W4-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A69H-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A69I-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BC-A8YO-01,BC,6
Liver hepatocellular carcinoma,LIHC,TCGA-BD-A2L6-01,BD,6
Liver hepatocellular carcinoma,LIHC,TCGA-BD-A3EP-01,BD,6
Liver hepatocellular carcinoma,LIHC,TCGA-BW-A5NO-01,BW,6
Liver hepatocellular carcinoma,LIHC,TCGA-BW-A5NP-01,BW,6
Liver hepatocellular carcinoma,LIHC,TCGA-BW-A5NQ-01,BW,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5258-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5260-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5261-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5262-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5263-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-5264-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A123-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A1HT-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A3M9-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A3MA-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A3MB-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A3MC-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A5UC-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A5UD-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A5UE-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IF-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IG-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IH-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7II-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IJ-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IK-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A7IL-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A8HS-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A8HT-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A8HU-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-CC-A8HV-01,CC,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A114-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A115-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A116-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A118-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A119-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A11A-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A11B-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A11C-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A11D-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EB-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EC-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1ED-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EE-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EF-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EH-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EJ-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A1EL-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A39V-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A39W-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A39X-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A39Y-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A39Z-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A1-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A2-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A3-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A4-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A5-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A6-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A7-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A8-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A3A9-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NA-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NB-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4ND-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NE-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NF-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NG-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NH-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NI-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NJ-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NK-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NN-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NO-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NP-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NQ-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NR-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A4NS-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73B-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73C-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73D-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73E-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73F-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-A73G-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-DD-AA3A-01,DD,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A459-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A4XI-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A5KG-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A627-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A66X-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A66Y-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A7PX-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A7PY-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A7PZ-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A7XO-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A7XP-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A82E-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A8O5-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-ED-A8O6-01,ED,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A12J-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A26S-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A2KA-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A2KB-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A2KC-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A3JL-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-EP-A3RK-01,EP,6
Liver hepatocellular carcinoma,LIHC,TCGA-ES-A2HS-01,ES,6
Liver hepatocellular carcinoma,LIHC,TCGA-ES-A2HT-01,ES,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A23B-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A2QQ-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A2QR-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A3R2-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A3R3-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A496-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A4ZP-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-FV-A4ZQ-01,FV,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25S-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25U-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25V-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25X-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25Y-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A25Z-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A3CH-01,G3,6
Liver hepatocellular carcinoma,LIHC,TCGA-G3-A3CI-01,G3,6
